shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2_1_shp,35.2986573,129.0090006,511
2_1_shp,35.2987836,129.0088862,512
2_1_shp,35.2989678,129.0087567,513
2_1_shp,35.2991179,129.0086629,514
2_1_shp,35.2992611,129.0085897,515
2_1_shp,35.2993798,129.0085332,516
2_1_shp,35.2995386,129.0084687,517
2_1_shp,35.2995739,129.0084526,518
2_1_shp,35.2996681,129.0084278,519
2_1_shp,35.299777,129.0083986,520
2_1_shp,35.2998859,129.0083739,521
2_1_shp,35.3000109,129.0083558,522
2_1_shp,35.3001631,129.0083441,523
2_1_shp,35.3004959,129.0083463,524
2_1_shp,35.3007404,129.008396,525
2_1_shp,35.3010124,129.0084687,526
2_1_shp,35.3015236,129.008671,527
2_1_shp,35.3020514,129.0089011,528
2_1_shp,35.3024758,129.0090748,529
2_1_shp,35.3026956,129.0091453,530
2_1_shp,35.3029115,129.0092082,531
2_1_shp,35.3032031,129.0092809,532
2_1_shp,35.3036034,129.0093347,533
2_1_shp,35.3038678,129.0093533,534
2_1_shp,35.3055013,129.0093525,535
2_1_shp,35.3057054,129.009354,536
2_1_shp,35.3060314,129.009395,537
2_1_shp,35.3064217,129.0094704,538
2_1_shp,35.3066453,129.0095296,539
2_1_shp,35.3068231,129.0095853,540
2_1_shp,35.3069875,129.0096481,541
2_1_shp,35.3074982,129.0098626,542
2_1_shp,35.3075229,129.0098769,543
2_1_shp,35.3091321,129.0105799,544
2_1_shp,35.3092877,129.0106377,545
2_1_shp,35.309607,129.0107669,546
2_1_shp,35.3103645,129.0110948,547
2_1_shp,35.3113472,129.0115141,548
2_1_shp,35.3117781,129.0117072,549
2_1_shp,35.3119099,129.0117697,550
2_1_shp,35.3125508,129.0120555,551
2_1_shp,35.3139189,129.0126425,552
2_1_shp,35.3143872,129.0128492,553
2_1_shp,35.3153912,129.0132794,554
2_1_shp,35.3154933,129.0133219,555
2_1_shp,35.3158168,129.01349,556
2_1_shp,35.3160449,129.0135996,557
2_1_shp,35.3168773,129.0139796,558
2_1_shp,35.3169681,129.0140211,559
2_1_shp,35.3176091,129.0144065,560
2_1_shp,35.3177911,129.0145166,561
2_1_shp,35.3178952,129.014589,562
2_1_shp,35.3182665,129.0148985,563
2_1_shp,35.3184646,129.015084,564
2_1_shp,35.3187751,129.0153989,565
2_1_shp,35.3191108,129.0157472,566
2_1_shp,35.3192878,129.0159789,567
2_1_shp,35.3199361,129.016821,568
2_1_shp,35.3201901,129.0171469,569
2_1_shp,35.3205397,129.017548,570
2_1_shp,35.3207384,129.0177385,571
2_1_shp,35.3209546,129.017942,572
2_1_shp,35.3211387,129.0180961,573
2_1_shp,35.3213727,129.0182664,574
2_1_shp,35.3216736,129.0184635,575
2_1_shp,35.3219655,129.0186234,576
2_1_shp,35.3221443,129.0187112,577
2_1_shp,35.3225029,129.0188595,578
2_1_shp,35.3230231,129.0190181,579
2_1_shp,35.3233334,129.0190823,580
2_1_shp,35.3234355,129.0190965,581
2_1_shp,35.3236205,129.0191184,582
2_1_shp,35.3246347,129.0192432,583
2_1_shp,35.3263586,129.0194724,584
2_1_shp,35.3264943,129.0194904,585
2_1_shp,35.3268068,129.0195281,586
2_1_shp,35.3275569,129.0196193,587
2_1_shp,35.3288009,129.0197803,588
2_1_shp,35.3291348,129.0198189,589
2_1_shp,35.3293503,129.019856,590
2_1_shp,35.3296497,129.0199163,591
2_1_shp,35.3299568,129.0200023,592
2_1_shp,35.330298,129.0201122,593
2_1_shp,35.3306515,129.0202546,594
2_1_shp,35.3310472,129.0204438,595
2_1_shp,35.3313232,129.0205871,596
2_1_shp,35.3316773,129.0208042,597
2_1_shp,35.332228,129.0212036,598
2_1_shp,35.3336069,129.0223248,599
2_1_shp,35.3343948,129.0229611,600
2_1_shp,35.33519,129.0236134,601
2_1_shp,35.3366713,129.0248155,602
2_1_shp,35.3372103,129.0252148,603
2_1_shp,35.3380326,129.0259086,604
2_1_shp,35.3387025,129.0263868,605
2_0_shp,35.3387025,129.0263868,0
2_0_shp,35.3380326,129.0259086,1
2_0_shp,35.3372103,129.0252148,2
2_0_shp,35.3366713,129.0248155,3
2_0_shp,35.33519,129.0236134,4
2_0_shp,35.3343948,129.0229611,5
2_0_shp,35.3336069,129.0223248,6
2_0_shp,35.332228,129.0212036,7
2_0_shp,35.3316773,129.0208042,8
2_0_shp,35.3313232,129.0205871,9
2_0_shp,35.3310472,129.0204438,10
2_0_shp,35.3306515,129.0202546,11
2_0_shp,35.330298,129.0201122,12
2_0_shp,35.3299568,129.0200023,13
2_0_shp,35.3296497,129.0199163,14
2_0_shp,35.3293503,129.019856,15
2_0_shp,35.3291348,129.0198189,16
2_0_shp,35.3288009,129.0197803,17
2_0_shp,35.3275569,129.0196193,18
2_0_shp,35.3268068,129.0195281,19
2_0_shp,35.3264943,129.0194904,20
2_0_shp,35.3263586,129.0194724,21
2_0_shp,35.3246347,129.0192432,22
2_0_shp,35.3236205,129.0191184,23
2_0_shp,35.3234355,129.0190965,24
2_0_shp,35.3233334,129.0190823,25
2_0_shp,35.3230231,129.0190181,26
2_0_shp,35.3225029,129.0188595,27
2_0_shp,35.3221443,129.0187112,28
2_0_shp,35.3219655,129.0186234,29
2_0_shp,35.3216736,129.0184635,30
2_0_shp,35.3213727,129.0182664,31
2_0_shp,35.3211387,129.0180961,32
2_0_shp,35.3209546,129.017942,33
2_0_shp,35.3207384,129.0177385,34
2_0_shp,35.3205397,129.017548,35
2_0_shp,35.3201901,129.0171469,36
2_0_shp,35.3199361,129.016821,37
2_0_shp,35.3192878,129.0159789,38
2_0_shp,35.3191108,129.0157472,39
2_0_shp,35.3187751,129.0153989,40
2_0_shp,35.3184646,129.015084,41
2_0_shp,35.3182665,129.0148985,42
2_0_shp,35.3178952,129.014589,43
2_0_shp,35.3177911,129.0145166,44
2_0_shp,35.3176091,129.0144065,45
2_0_shp,35.3169681,129.0140211,46
2_0_shp,35.3168773,129.0139796,47
2_0_shp,35.3160449,129.0135996,48
2_0_shp,35.3158168,129.01349,49
2_0_shp,35.3154933,129.0133219,50
2_0_shp,35.3153912,129.0132794,51
2_0_shp,35.3143872,129.0128492,52
2_0_shp,35.3139189,129.0126425,53
2_0_shp,35.3125508,129.0120555,54
2_0_shp,35.3119099,129.0117697,55
2_0_shp,35.3117781,129.0117072,56
2_0_shp,35.3113472,129.0115141,57
2_0_shp,35.3103645,129.0110948,58
2_0_shp,35.309607,129.0107669,59
2_0_shp,35.3092877,129.0106377,60
2_0_shp,35.3091321,129.0105799,61
2_0_shp,35.3075229,129.0098769,62
2_0_shp,35.3074982,129.0098626,63
2_0_shp,35.3069875,129.0096481,64
2_0_shp,35.3068231,129.0095853,65
2_0_shp,35.3066453,129.0095296,66
2_0_shp,35.3064217,129.0094704,67
2_0_shp,35.3060314,129.009395,68
2_0_shp,35.3057054,129.009354,69
2_0_shp,35.3055013,129.0093525,70
2_0_shp,35.3038678,129.0093533,71
2_0_shp,35.3036034,129.0093347,72
2_0_shp,35.3032031,129.0092809,73
2_0_shp,35.3029115,129.0092082,74
2_0_shp,35.3026956,129.0091453,75
2_0_shp,35.3024758,129.0090748,76
2_0_shp,35.3020514,129.0089011,77
2_0_shp,35.3015236,129.008671,78
2_0_shp,35.3010124,129.0084687,79
2_0_shp,35.3007404,129.008396,80
2_0_shp,35.3004959,129.0083463,81
2_0_shp,35.3001631,129.0083441,82
2_0_shp,35.3000109,129.0083558,83
2_0_shp,35.2998859,129.0083739,84
2_0_shp,35.299777,129.0083986,85
2_0_shp,35.2996681,129.0084278,86
2_0_shp,35.2995739,129.0084526,87
2_0_shp,35.2995386,129.0084687,88
2_0_shp,35.2993798,129.0085332,89
2_0_shp,35.2992611,129.0085897,90
2_0_shp,35.2991179,129.0086629,91
2_0_shp,35.2989678,129.0087567,92
2_0_shp,35.2987836,129.0088862,93
2_0_shp,35.2986573,129.0090006,94
2_0_shp,35.2985469,129.0091106,95
2_0_shp,35.2984099,129.0092633,96
2_0_shp,35.2982671,129.0094413,97
2_0_shp,35.2981328,129.0096303,98
2_0_shp,35.2980381,129.0097876,99
2_0_shp,35.2979099,129.0100382,100
2_0_shp,35.2976386,129.0106669,101
2_0_shp,35.2973566,129.0113632,102
2_0_shp,35.2968403,129.0126616,103
2_0_shp,35.2963853,129.0137904,104
2_0_shp,35.2962466,129.0141293,105
2_0_shp,35.296051,129.0145712,106
2_0_shp,35.2958147,129.0149939,107
2_0_shp,35.2956379,129.0152689,108
2_0_shp,35.2954415,129.0155468,109
2_0_shp,35.2952431,129.0157999,110
2_0_shp,35.2950673,129.0159957,111
2_0_shp,35.294918,129.0161521,112
2_0_shp,35.2947176,129.0163564,113
2_0_shp,35.2945257,129.0165265,114
2_0_shp,35.2942966,129.016716,115
2_0_shp,35.2940217,129.0169151,116
2_0_shp,35.2935384,129.0171859,117
2_0_shp,35.2933254,129.0172888,118
2_0_shp,35.2930202,129.0174147,119
2_0_shp,35.29247,129.0175758,120
2_0_shp,35.2923553,129.0176018,121
2_0_shp,35.292173,129.0176347,122
2_0_shp,35.2920304,129.0176553,123
2_0_shp,35.2919072,129.0176714,124
2_0_shp,35.2917437,129.0176766,125
2_0_shp,35.2915073,129.0176847,126
2_0_shp,35.2912329,129.0176715,127
2_0_shp,35.290972,129.0176536,128
2_0_shp,35.2907515,129.0176351,129
2_0_shp,35.2905757,129.017609,130
2_0_shp,35.2902651,129.0175598,131
2_0_shp,35.2897111,129.0174478,132
2_0_shp,35.2887767,129.0172439,133
2_0_shp,35.2883129,129.0171361,134
2_0_shp,35.2881373,129.017104,135
2_0_shp,35.2879247,129.0170721,136
2_0_shp,35.2877409,129.0170552,137
2_0_shp,35.2876282,129.0170528,138
2_0_shp,35.2874381,129.0170637,139
2_0_shp,35.2871331,129.0171061,140
2_0_shp,35.2865609,129.0171909,141
2_0_shp,35.2860475,129.0172443,142
2_0_shp,35.2841086,129.0173358,143
2_0_shp,35.2834241,129.0173487,144
2_0_shp,35.2829555,129.0173581,145
2_0_shp,35.2824685,129.01742,146
2_0_shp,35.2818403,129.0174536,147
2_0_shp,35.2811482,129.0174664,148
2_0_shp,35.2810803,129.0174697,149
2_0_shp,35.2804107,129.0175023,150
2_0_shp,35.2798024,129.0175242,151
2_0_shp,35.2793153,129.0175933,152
2_0_shp,35.2786634,129.0176153,153
2_0_shp,35.2778401,129.0176612,154
2_0_shp,35.2774626,129.0176629,155
2_0_shp,35.2772864,129.0176505,156
2_0_shp,35.2770611,129.0176341,157
2_0_shp,35.2769848,129.0176247,158
2_0_shp,35.2765669,129.0175287,159
2_0_shp,35.2755886,129.0172721,160
2_0_shp,35.275473,129.0172483,161
2_0_shp,35.275322,129.0172276,162
2_0_shp,35.275154,129.0172233,163
2_0_shp,35.2749878,129.0172417,164
2_0_shp,35.2748548,129.0172629,165
2_0_shp,35.2746803,129.0173008,166
2_0_shp,35.2745292,129.017351,167
2_0_shp,35.2742523,129.0174527,168
2_0_shp,35.2734976,129.017697,169
2_0_shp,35.2727156,129.0179569,170
2_0_shp,35.2724248,129.0180477,171
2_0_shp,35.2720796,129.0181363,172
2_0_shp,35.2719021,129.0181616,173
2_0_shp,35.2717472,129.0181854,174
2_0_shp,35.271438,129.018221,175
2_0_shp,35.2711314,129.01824,176
2_0_shp,35.2709807,129.0182393,177
2_0_shp,35.2708043,129.018231,178
2_0_shp,35.2705168,129.0181999,179
2_0_shp,35.2701791,129.0181378,180
2_0_shp,35.2698841,129.018061,181
2_0_shp,35.269586,129.0179697,182
2_0_shp,35.2692774,129.0178371,183
2_0_shp,35.2688285,129.0176131,184
2_0_shp,35.2685904,129.0174888,185
2_0_shp,35.2683243,129.0173507,186
2_0_shp,35.2682583,129.0173153,187
2_0_shp,35.266737,129.0164867,188
2_0_shp,35.2667001,129.0164573,189
2_0_shp,35.2665515,129.0163713,190
2_0_shp,35.2648827,129.0154543,191
2_0_shp,35.2643719,129.0151752,192
2_0_shp,35.2626895,129.0143611,193
2_0_shp,35.262517,129.0142804,194
2_0_shp,35.2595933,129.0128331,195
2_0_shp,35.259424,129.012772,196
2_0_shp,35.2578922,129.0119898,197
2_0_shp,35.2577231,129.0118822,198
2_0_shp,35.2573333,129.0117033,199
2_0_shp,35.2566368,129.0114427,200
2_0_shp,35.2560251,129.0112761,201
2_0_shp,35.2555023,129.0109975,202
2_0_shp,35.254981,129.0107829,203
2_0_shp,35.2544685,129.0105844,204
2_0_shp,35.2541342,129.0105088,205
2_0_shp,35.2539428,129.0104879,206
2_0_shp,35.2538902,129.0104784,207
2_0_shp,35.2536922,129.0104618,208
2_0_shp,35.2535678,129.0104513,209
2_0_shp,35.2530846,129.0105254,210
2_0_shp,35.2530268,129.0105486,211
2_0_shp,35.252576,129.0107293,212
2_0_shp,35.2521673,129.0109916,213
2_0_shp,35.2514673,129.0114931,214
2_0_shp,35.2513056,129.011609,215
2_0_shp,35.2510306,129.0118111,216
2_0_shp,35.2506923,129.0120596,217
2_0_shp,35.2499112,129.0126009,218
2_0_shp,35.2494907,129.0128423,219
2_0_shp,35.2492948,129.0129019,220
2_0_shp,35.2490101,129.012977,221
2_0_shp,35.2485413,129.0130038,222
2_0_shp,35.2481214,129.0129866,223
2_0_shp,35.2478278,129.012956,224
2_0_shp,35.2477422,129.0129502,225
2_0_shp,35.2470211,129.0129019,226
2_0_shp,35.2467526,129.0129009,227
2_0_shp,35.2461844,129.0128697,228
2_0_shp,35.245479,129.0128697,229
2_0_shp,35.2451417,129.0128858,230
2_0_shp,35.2446247,129.0130092,231
2_0_shp,35.2436696,129.0132666,232
2_0_shp,35.2417726,129.0138192,233
2_0_shp,35.2412014,129.0139869,234
2_0_shp,35.2408914,129.0140647,235
2_0_shp,35.2408437,129.0140767,236
2_0_shp,35.2406028,129.0141142,237
2_0_shp,35.2403035,129.0141351,238
2_0_shp,35.2401217,129.0141579,239
2_0_shp,35.2395946,129.0141166,240
2_0_shp,35.2382843,129.0140255,241
2_0_shp,35.2366599,129.0139417,242
2_0_shp,35.2345388,129.0137269,243
2_0_shp,35.23229,129.0133494,244
2_0_shp,35.2322216,129.0133377,245
2_0_shp,35.2308855,129.013056,246
2_0_shp,35.2308386,129.0130461,247
2_0_shp,35.2289216,129.0124852,248
2_0_shp,35.2284087,129.012285,249
2_0_shp,35.2282768,129.0121851,250
2_0_shp,35.2282952,129.0121991,251
2_0_shp,35.2272801,129.0114303,252
2_0_shp,35.2270506,129.0112565,253
2_0_shp,35.2268111,129.011073,254
2_0_shp,35.2266456,129.0109462,255
2_0_shp,35.2265392,129.0108646,256
2_0_shp,35.2262034,129.0106073,257
2_0_shp,35.2256093,129.0101605,258
2_0_shp,35.2254918,129.0100721,259
2_0_shp,35.2245394,129.0096965,260
2_0_shp,35.2240528,129.0095083,261
2_0_shp,35.222924,129.0090594,262
2_0_shp,35.2208875,129.0082075,263
2_0_shp,35.2206469,129.0080573,264
2_0_shp,35.2205318,129.0079576,265
2_0_shp,35.2193151,129.0067619,266
2_0_shp,35.2192235,129.0066718,267
2_0_shp,35.2181946,129.0055408,268
2_0_shp,35.2179189,129.00538,269
2_0_shp,35.2176387,129.0052348,270
2_0_shp,35.2171944,129.0051074,271
2_0_shp,35.2171637,129.0051017,272
2_0_shp,35.2148212,129.0045263,273
2_0_shp,35.2144237,129.0044303,274
2_0_shp,35.213666,129.0042339,275
2_0_shp,35.2134054,129.0041717,276
2_0_shp,35.2131824,129.0041921,277
2_0_shp,35.2112242,129.0048645,278
2_0_shp,35.2107798,129.0050608,279
2_0_shp,35.2098432,129.0053698,280
2_0_shp,35.2095815,129.0054131,281
2_0_shp,35.2093795,129.0054074,282
2_0_shp,35.2091176,129.0053419,283
2_0_shp,35.2071049,129.0048057,284
2_0_shp,35.2062229,129.004591,285
2_0_shp,35.2061238,129.0045605,286
2_0_shp,35.2058644,129.0044808,287
2_0_shp,35.2055062,129.0043317,288
2_0_shp,35.2053623,129.004229,289
2_0_shp,35.2051893,129.004033,290
2_0_shp,35.2050343,129.0037608,291
2_0_shp,35.2049268,129.0034345,292
2_0_shp,35.2046815,129.0025313,293
2_0_shp,35.2046753,129.0024969,294
2_0_shp,35.2046147,129.002163,295
2_0_shp,35.2044585,129.001302,296
2_0_shp,35.2044386,129.0012378,297
2_0_shp,35.2044309,129.0012131,298
2_0_shp,35.20437,129.0009714,299
2_0_shp,35.2042547,129.0007885,300
2_0_shp,35.203953,129.0005265,301
2_0_shp,35.2033739,129.0000392,302
2_0_shp,35.2030018,128.9997261,303
2_0_shp,35.2028827,128.9996216,304
2_0_shp,35.2009302,128.998002,305
2_0_shp,35.1997887,128.9971924,306
2_0_shp,35.199016,128.996587,307
2_0_shp,35.1979546,128.9957317,308
2_0_shp,35.1969455,128.9950174,309
2_0_shp,35.1964344,128.9946586,310
2_0_shp,35.196327,128.9945875,311
2_0_shp,35.1947908,128.9937177,312
2_0_shp,35.1932933,128.9929425,313
2_0_shp,35.1929902,128.9927102,314
2_0_shp,35.1927535,128.9924634,315
2_0_shp,35.1925067,128.9920069,316
2_0_shp,35.1917715,128.9899636,317
2_0_shp,35.1916912,128.9898113,318
2_0_shp,35.1915849,128.9896635,319
2_0_shp,35.191444,128.9895441,320
2_0_shp,35.1912673,128.9894301,321
2_0_shp,35.1908437,128.9891937,322
2_0_shp,35.1898674,128.988716,323
2_0_shp,35.1881532,128.9878915,324
2_0_shp,35.187752,128.987693,325
2_0_shp,35.1872237,128.9874328,326
2_0_shp,35.1865084,128.9870941,327
2_0_shp,35.1862624,128.9870034,328
2_0_shp,35.1857857,128.986883,329
2_0_shp,35.1843871,128.9865558,330
2_0_shp,35.1833935,128.9863125,331
2_0_shp,35.1825962,128.986119,332
2_0_shp,35.1815186,128.9858518,333
2_0_shp,35.1812341,128.9857985,334
2_0_shp,35.1798832,128.9854634,335
2_0_shp,35.1785897,128.9851445,336
2_0_shp,35.17776,128.9849467,337
2_0_shp,35.1767155,128.9846825,338
2_0_shp,35.1711146,128.9829223,339
2_0_shp,35.1705445,128.982739,340
2_0_shp,35.1698296,128.9825275,341
2_0_shp,35.1689494,128.9822603,342
2_0_shp,35.1685833,128.982173,343
2_0_shp,35.1683306,128.9821361,344
2_0_shp,35.1681209,128.9821162,345
2_0_shp,35.1678571,128.9820805,346
2_0_shp,35.1675779,128.9820979,347
2_0_shp,35.1672488,128.9821628,348
2_0_shp,35.1668676,128.9822865,349
2_0_shp,35.1644358,128.9835302,350
2_0_shp,35.1625081,128.984509,351
2_0_shp,35.1622166,128.9846663,352
2_0_shp,35.1620384,128.9847909,353
2_0_shp,35.1618462,128.9849384,354
2_0_shp,35.1601402,128.9865853,355
2_0_shp,35.1594904,128.9872219,356
2_0_shp,35.1590811,128.9876206,357
2_0_shp,35.1575418,128.9890907,358
2_0_shp,35.1573554,128.9892677,359
2_0_shp,35.1561275,128.9904353,360
2_0_shp,35.1557054,128.9908801,361
2_0_shp,35.1553858,128.9913203,362
2_0_shp,35.1551886,128.9915849,363
2_0_shp,35.1542853,128.9929074,364
2_0_shp,35.1532839,128.9943118,365
2_0_shp,35.1530139,128.9946905,366
2_0_shp,35.15211,128.995988,367
2_0_shp,35.1520517,128.9960837,368
2_0_shp,35.1519722,128.9962141,369
2_0_shp,35.1517998,128.996497,370
2_0_shp,35.1512171,128.997773,371
2_0_shp,35.1509554,128.9983713,372
2_0_shp,35.1506732,128.9989771,373
2_0_shp,35.1504844,128.9995478,374
2_0_shp,35.1504024,128.9999562,375
2_0_shp,35.150363,129.0004922,376
2_0_shp,35.1503504,129.0009872,377
2_0_shp,35.1503467,129.0013998,378
2_0_shp,35.1504103,129.0022384,379
2_0_shp,35.150504,129.00315,380
2_0_shp,35.1505729,129.0039194,381
2_0_shp,35.1506066,129.0043051,382
2_0_shp,35.1506988,129.005297,383
2_0_shp,35.1507514,129.0058998,384
2_0_shp,35.1509301,129.0079005,385
2_0_shp,35.1510627,129.0096131,386
2_0_shp,35.1511642,129.0107573,387
2_0_shp,35.1512851,129.0124257,388
2_0_shp,35.151315,129.0128221,389
2_0_shp,35.1514394,129.0142465,390
2_0_shp,35.1514933,129.0149345,391
2_0_shp,35.1515609,129.0154891,392
2_0_shp,35.1516614,129.0160019,393
2_0_shp,35.1518055,129.0165374,394
2_0_shp,35.1519866,129.0170015,395
2_0_shp,35.1522166,129.0174309,396
2_0_shp,35.1524135,129.0178087,397
2_0_shp,35.1526226,129.0181579,398
2_0_shp,35.1527881,129.0184651,399
2_0_shp,35.1528853,129.0187022,400
2_0_shp,35.1529713,129.0189716,401
2_0_shp,35.1530864,129.0194053,402
2_0_shp,35.1531748,129.0197948,403
2_0_shp,35.1532396,129.0201367,404
2_0_shp,35.1532666,129.0204746,405
2_0_shp,35.153245,129.0230402,406
2_0_shp,35.1532091,129.0243274,407
2_0_shp,35.1531929,129.0255158,408
2_0_shp,35.1531996,129.0263254,409
2_0_shp,35.1532301,129.0273599,410
2_0_shp,35.1533163,129.028141,411
2_0_shp,35.153531,129.0295272,412
2_0_shp,35.1536781,129.0303309,413
2_0_shp,35.1538207,129.0312601,414
2_0_shp,35.1539803,129.0321386,415
2_0_shp,35.1542294,129.0334756,416
2_0_shp,35.1545702,129.0354106,417
2_0_shp,35.1548041,129.0368226,418
2_0_shp,35.1549302,129.0376293,419
2_0_shp,35.1550124,129.0382335,420
2_0_shp,35.1550951,129.0387353,421
2_0_shp,35.1552236,129.0395018,422
2_0_shp,35.1553652,129.0403385,423
2_0_shp,35.1555746,129.0414169,424
2_0_shp,35.1558284,129.0426874,425
2_0_shp,35.1562953,129.0453101,426
2_0_shp,35.156405,129.0459306,427
2_0_shp,35.1565409,129.0465993,428
2_0_shp,35.1568236,129.0479255,429
2_0_shp,35.1571272,129.0491604,430
2_0_shp,35.1573491,129.0501205,431
2_0_shp,35.157439,129.0505061,432
2_0_shp,35.1575383,129.0509502,433
2_0_shp,35.1575672,129.0511192,434
2_0_shp,35.1575868,129.0513695,435
2_0_shp,35.1576032,129.0523769,436
2_0_shp,35.1576055,129.0531381,437
2_0_shp,35.1576046,129.0536522,438
2_0_shp,35.1576001,129.0547684,439
2_0_shp,35.1576126,129.0559493,440
2_0_shp,35.1576989,129.0582466,441
2_0_shp,35.1577084,129.0591028,442
2_0_shp,35.157709,129.0591639,443
2_0_shp,35.1577168,129.0598823,444
2_0_shp,35.157752,129.0623772,445
2_0_shp,35.1577582,129.063848,446
2_0_shp,35.1577669,129.0643933,447
2_0_shp,35.1577521,129.0647236,448
2_0_shp,35.1577087,129.0648948,449
2_0_shp,35.1576423,129.0650369,450
2_0_shp,35.15755,129.0651564,451
2_0_shp,35.1574165,129.0652693,452
2_0_shp,35.1572852,129.0653456,453
2_0_shp,35.1570663,129.0654293,454
2_0_shp,35.1568704,129.0654684,455
2_0_shp,35.1566447,129.0654867,456
2_0_shp,35.1563249,129.06548,457
2_0_shp,35.1559213,129.0654507,458
2_0_shp,35.1553648,129.0653935,459
2_0_shp,35.1549671,129.0653791,460
2_0_shp,35.1544418,129.0653677,461
2_0_shp,35.1528193,129.0653641,462
2_0_shp,35.150969,129.0653885,463
2_0_shp,35.1505451,129.0654281,464
2_0_shp,35.1501434,129.0654727,465
2_0_shp,35.1498275,129.0655435,466
2_0_shp,35.1492228,129.0657636,467
2_0_shp,35.1487535,129.0660337,468
2_0_shp,35.1480641,129.0664309,469
2_0_shp,35.1478742,129.0665166,470
2_0_shp,35.1476813,129.06659,471
2_0_shp,35.147467,129.0666512,472
2_0_shp,35.1471453,129.0666859,473
2_0_shp,35.1468901,129.0666934,474
2_0_shp,35.1457278,129.0667134,475
2_0_shp,35.1450931,129.0667366,476
2_0_shp,35.1445891,129.066737,477
2_0_shp,35.1433769,129.0667654,478
2_0_shp,35.141638,129.0667853,479
2_0_shp,35.1413073,129.0668073,480
2_0_shp,35.1408899,129.0668417,481
2_0_shp,35.1405895,129.0668781,482
2_0_shp,35.14028,129.0669384,483
2_0_shp,35.1399065,129.0670375,484
2_0_shp,35.1396392,129.067133,485
2_0_shp,35.1391392,129.0673312,486
2_0_shp,35.1388027,129.0674824,487
2_0_shp,35.1383519,129.0676806,488
2_0_shp,35.1378616,129.0679121,489
2_0_shp,35.1375414,129.068148,490
2_0_shp,35.1373345,129.0684099,491
2_0_shp,35.1371249,129.0687598,492
2_0_shp,35.1370351,129.0689966,493
2_0_shp,35.1369869,129.0692457,494
2_0_shp,35.1369602,129.0696932,495
2_0_shp,35.1369262,129.0703613,496
2_0_shp,35.1368808,129.0708716,497
2_0_shp,35.1368251,129.0712686,498
2_0_shp,35.1366874,129.0719558,499
2_0_shp,35.136535,129.0724965,500
2_0_shp,35.1363507,129.0729358,501
2_0_shp,35.1360603,129.0734673,502
2_0_shp,35.135668,129.074224,503
2_0_shp,35.1348873,129.0759125,504
2_0_shp,35.1339573,129.0777579,505
2_0_shp,35.1337994,129.0782407,506
2_0_shp,35.1337208,129.0787195,507
2_0_shp,35.1337713,129.0791631,508
2_0_shp,35.1340613,129.0798945,509
2_0_shp,35.1344824,129.0810425,510
2_0_shp,35.1345841,129.0820267,511
2_0_shp,35.1346527,129.0826481,512
2_0_shp,35.134758,129.084783,513
2_0_shp,35.1348698,129.0857509,514
2_0_shp,35.1349562,129.0878017,515
2_0_shp,35.1351018,129.0905588,516
2_0_shp,35.1351054,129.0906985,517
2_0_shp,35.135148,129.092172,518
2_0_shp,35.1351732,129.0924237,519
2_0_shp,35.1353862,129.0944321,520
2_0_shp,35.1358613,129.0965441,521
2_0_shp,35.136597,129.0981872,522
2_0_shp,35.1370622,129.0993329,523
2_0_shp,35.1372598,129.099838,524
2_0_shp,35.137558,129.100531,525
2_0_shp,35.1387989,129.1029688,526
2_0_shp,35.1388501,129.1030694,527
2_0_shp,35.1389044,129.1031761,528
2_0_shp,35.1400375,129.1055134,529
2_0_shp,35.1405903,129.1062215,530
2_0_shp,35.1421344,129.1078416,531
2_0_shp,35.1430058,129.1087335,532
2_0_shp,35.1432736,129.1090019,533
2_0_shp,35.1437311,129.1092148,534
2_0_shp,35.144547,129.1094187,535
2_0_shp,35.149756,129.11097,536
2_0_shp,35.1576778,129.1130574,537
2_0_shp,35.157916,129.11317,538
2_0_shp,35.1595286,129.1134436,539
2_0_shp,35.1618114,129.1139108,540
2_0_shp,35.1632397,129.1142032,541
2_0_shp,35.1647435,129.1145264,542
2_0_shp,35.1650352,129.1145891,543
2_0_shp,35.1654182,129.1146714,544
2_0_shp,35.1666945,129.1149457,545
2_0_shp,35.1669896,129.115021,546
2_0_shp,35.1672812,129.1152064,547
2_0_shp,35.1674665,129.1154435,548
2_0_shp,35.1675912,129.1156939,549
2_0_shp,35.1680188,129.1171129,550
2_0_shp,35.1685021,129.1185591,551
2_0_shp,35.1684056,129.1193638,552
2_0_shp,35.168239,129.1205869,553
2_0_shp,35.167283,129.1216812,554
2_0_shp,35.1670713,129.1220012,555
2_0_shp,35.1670183,129.1220812,556
2_0_shp,35.1662735,129.1232069,557
2_0_shp,35.1658972,129.1239986,558
2_0_shp,35.1656867,129.1247604,559
2_0_shp,35.1657744,129.1254792,560
2_0_shp,35.1658569,129.1257284,561
2_0_shp,35.1662998,129.1268332,562
2_0_shp,35.1665622,129.1273281,563
2_0_shp,35.166578,129.1273578,564
2_0_shp,35.1668604,129.1278904,565
2_0_shp,35.1675628,129.129215,566
2_0_shp,35.1686251,129.1311985,567
2_0_shp,35.1693801,129.1326081,568
2_0_shp,35.1699759,129.1336176,569
2_0_shp,35.1703588,129.1343571,570
2_0_shp,35.1707648,129.135339,571
2_0_shp,35.1707881,129.135778,572
2_0_shp,35.1707473,129.1361866,573
2_0_shp,35.1703702,129.1369913,574
2_0_shp,35.168842,129.1384745,575
